# Integration parameters:
#	qmax	7.5
#	Orientation Method	Monte Carlo (Mersenne Twister)
#	Orientation Iterations	100000
#	Convergence	0.001
# 
# Program revision: 2789M
# //////////////////////////////////////
# Multiple-Domain Composite Model
## //////////////////////////////////////
## Domain Model
## qMax = 7.5
## Grid size = 200
### //////////////////////////////////////
### Geometric model	Uniform Hollow Cylinder
### Position (0,0,0)
### Rotation (0,0,0)
### Grid was used.
### N^3; N = 200
### qMax = 7.5
### Grid step size = 0.075
### Parameters:	Radius	E.D.
### Solvent:	2	4
### Layer 1:	3	5
### Layer 2:	4	333
### Layer 3:	5	280
### Scale	1
### Background	0
### N/A	18

0	2.0753133e+011
0.009375	2.0400717e+011
0.01875	1.9931094e+011
0.028125	1.9337572e+011
0.0375	1.8615448e+011
0.046875	1.7762441e+011
0.05625	1.6779177e+011
0.065625	1.5669714e+011
0.075	1.444212e+011
0.084375	1.3113431e+011
0.09375	1.1714151e+011
0.103125	1.0285909e+011
0.1125	8.8783689e+010
0.121875	7.5341905e+010
0.13125	6.2878932e+010
0.140625	5.1651295e+010
0.15	4.1823664e+010
0.159375	3.3614213e+010
0.16875	2.6372648e+010
0.178125	2.0430634e+010
0.1875	1.5820354e+010
0.196875	1.2502305e+010
0.20625	1.0370382e+010
0.215625	9.2596382e+009
0.225	8.9269411e+009
0.234375	9.3429461e+009
0.24375	1.0240079e+010
0.253125	1.1442795e+010
0.2625	1.278349e+010
0.271875	1.4105615e+010
0.28125	1.5266958e+010
0.290625	1.6143101e+010
0.3	1.6631041e+010
0.309375	1.7004352e+010
0.31875	1.6921589e+010
0.328125	1.6378027e+010
0.3375	1.543162e+010
0.346875	1.4158428e+010
0.35625	1.2645371e+010
0.365625	1.0983831e+010
0.375	9.2640961e+009
0.384375	7.7079952e+009
0.39375	6.1148015e+009
0.403125	4.6026768e+009
0.4125	3.2700339e+009
0.421875	2.1918923e+009
0.43125	1.4161075e+009
0.440625	9.6143024e+008
0.45	8.1888004e+008
0.459375	9.702737e+008
0.46875	1.378989e+009
0.478125	2.0213026e+009
0.4875	2.8581997e+009
0.496875	3.8368576e+009
0.50625	4.8928129e+009
0.515625	5.9528161e+009
0.525	6.93837e+009
0.534375	7.9006552e+009
0.54375	8.742967e+009
0.553125	9.4197669e+009
0.5625	9.9095445e+009
0.571875	1.0198694e+010
0.58125	1.0280998e+010
0.590625	1.0157151e+010
0.6	9.8343097e+009
0.609375	9.3470015e+009
0.61875	8.7822748e+009
0.628125	8.0665001e+009
0.6375	7.2475239e+009
0.646875	6.371736e+009
0.65625	5.4818191e+009
0.665625	4.6149846e+009
0.675	3.8585282e+009
0.684375	3.1348551e+009
0.69375	2.4582872e+009
0.703125	1.8565825e+009
0.7125	1.3497396e+009
0.721875	9.4946409e+008
0.73125	6.590599e+008
0.740625	4.7374395e+008
0.75	3.8138561e+008
0.759375	3.6885513e+008
0.76875	4.1857112e+008
0.778125	5.2010944e+008
0.7875	6.6068971e+008
0.796875	8.2664975e+008
0.80625	1.0038043e+009
0.815625	1.1778631e+009
0.825	1.3349089e+009
0.834375	1.494357e+009
0.84375	1.6184848e+009
0.853125	1.7080194e+009
0.8625	1.7627427e+009
0.871875	1.7840643e+009
0.88125	1.7745486e+009
0.890625	1.7375121e+009
0.9	1.6862186e+009
0.909375	1.6279097e+009
0.91875	1.5417142e+009
0.928125	1.4353311e+009
0.9375	1.3162497e+009
0.946875	1.1913244e+009
0.95625	1.066462e+009
0.965625	9.4642138e+008
0.975	8.3472752e+008
0.984375	7.3981161e+008
0.99375	6.473479e+008
1.003125	5.6026635e+008
1.0125	4.8029116e+008
1.021875	4.0858288e+008
1.03125	3.4574556e+008
1.040625	2.9186976e+008
1.05	2.4661147e+008
1.059375	2.1034167e+008
1.06875	1.7847736e+008
1.078125	1.5103926e+008
1.0875	1.2757982e+008
1.096875	1.0774374e+008
1.10625	91223198
1.115625	77724861
1.125	66948633
1.134375	58245459
1.14375	51722201
1.153125	46980483
1.1625	43811050
1.171875	41993270
